0	11	0	0	0	-1.5	0	0	-1	0	1
1	11	420.246	0.0399974	-0.0399974	1.3125	-1	1.22465e-16	0	0	1
2	11	200.968	0.00955047	0.0116373	-1.30078	5.30288e-17	0.866025	0.5	0	1
3	11	319.735	0.00536828	-0.054505	1.13672	-1.59086e-16	-0.866025	-0.5	0	1
4	11	508.047	-0.0177022	0.0118282	-0.914062	-0.684653	0.684653	-0.25	0	1
5	11	104.46	-0.051895	-0.0103225	0.773438	0.467707	-0.467707	0.75	0	1
6	11	384.32	-0.00756921	0.0249524	-1.08984	0.684653	0.684653	0.25	0	1
7	11	259.915	-0.0240351	-0.0449665	0.972656	-0.467707	-0.467707	-0.75	0	1
8	11	296.977	0.0278171	-0.0115222	-0.140625	-0.298732	0.721203	-0.625	0	1
9	11	178.331	0.0452578	0.0187464	0.046875	0.354757	-0.856459	0.375	0	1
10	11	471.484	0.0158686	-0.029688	-0.316406	0.447271	0.185266	0.875	0	1
11	11	75.4045	0.0136147	0.0448816	0.246094	-0.916633	-0.379682	-0.125	0	1
12	11	237.896	-0.0306611	-0.0204871	-0.679688	0.354757	0.856459	-0.375	0	1
13	11	359.228	-0.0438592	0.00872415	0.632812	-0.298732	-0.721203	0.625	0	1
14	11	147.01	-0.00390407	-0.0396386	-0.480469	-0.916633	0.379682	0.125	0	1
15	11	592.611	-0.0269133	0.032794	0.457031	0.447271	-0.185266	-0.875	0	1
16	11	185.938	0.000552411	-0.0450122	1.40625	-0.57176	0.11373	-0.8125	0	1
17	11	304.505	0.0260045	0.0266507	-1.40625	0.963391	-0.19163	0.1875	0	1
18	11	85.5383	0.0333662	-0.0267045	1.23047	0.141672	0.712231	0.6875	0	1
19	11	483.023	0.039919	0.00442694	-1.20703	-0.18532	-0.931665	-0.3125	0	1
20	11	367.45	-0.0271552	-0.0417406	0.867188	0.829844	0.554484	-0.0625	0	1
21	11	245.233	-0.00650521	0.0307282	-0.820312	-0.289339	-0.19333	0.9375	0	1
22	11	618.609	-0.0455168	-0.0144197	1.06641	-0.499579	0.747673	0.4375	0	1
23	11	155.002	-0.0309171	0.0160409	-0.996094	0.459344	-0.687457	-0.5625	0	1
24	11	449.878	0.0201093	0.0502849	0.140625	0.403446	0.6038	-0.6875	0	1
25	11	53.02	0.00954235	-0.0222606	-0.046875	-0.527746	-0.789828	0.3125	0	1
